;individual_1;individual_2;individual_3;individual_4;individual_5;individual_6;individual_7;individual_8;individual_9;individual_10;individual_11;individual_12;individual_13;individual_14;individual_15;individual_16;individual_17;individual_18;individual_19;individual_20;individual_21;individual_22;individual_23;individual_24;individual_25;individual_26;individual_27;individual_28;individual_29;individual_30;individual_31;individual_32;individual_33;individual_34;individual_35;individual_36;individual_37;individual_38;individual_39;individual_40;individual_41;individual_42;individual_43;individual_44;individual_45;individual_46;individual_47;individual_48;individual_49;individual_50;individual_51;individual_52;individual_53;individual_54;individual_55;individual_56;individual_57;individual_58;individual_59;individual_60;individual_61;individual_62;individual_63;individual_64;individual_65;individual_66;individual_67;individual_68;individual_69;individual_70;individual_71;individual_72;individual_73;individual_74;individual_75;individual_76;individual_77;individual_78;individual_79
H3C11;6,753479;6,395964;6,280217;6,240731;6,325781;6,403172;6,671246;6,651651;6,713504;7,0737;6,651186;6,623937;6,792015;6,701534;6,724409;6,342189;6,475737;6,30474;6,890482;6,229137;6,374326;6,542137;6,945735;6,855219;6,965248;6,734443;7,156706;6,595763;7,075289;6,974592;6,549292;6,837073;7,088959;7,488205;7,596263;7,191381;7,166828;7,312257;7,597058;7,124495;6,874912;7,768746;7,01641;6,909322;6,912911;7,390296;6,883993;7,309421;6,891875;6,931367;7,020953;7,137662;7,303515;6,931688;6,704324;7,049943;6,798069;6,713343;7,3714;6,627633;6,710287;6,704393;7,522527;7,582801;7,232935;7,284731;7,545774;7,216031;8,357895;7,530229;7,5647;7,632264;7,39527;7,780584;8,365856;7,641904;7,840415;7,46277;7,257614
H4C13;5,889665;5,832347;5,619555;5,914042;5,959828;5,746339;5,888951;6,054676;5,908637;6,033795;5,67619;5,98908;5,800617;5,921495;5,667775;5,878447;5,736587;5,836452;6,085288;5,800315;5,74532;5,965589;5,890932;6,010785;6,027535;5,974848;6,161665;5,813407;5,914171;6,008131;5,797879;5,776989;6,046705;6,107066;6,061034;6,114815;5,758392;6,182072;6,083622;6,041403;5,938984;6,3382;5,946629;5,776318;5,764901;6,197624;5,853312;6,207959;6,086792;5,817929;6,001415;6,109822;5,776623;5,867983;5,873893;5,829985;5,791016;6,080237;6,181965;5,565225;5,710975;5,72162;6,146456;6,100724;6,14346;6,063647;5,972757;6,117145;6,349987;5,907516;5,860192;6,043037;5,997494;5,778525;6,204649;5,971561;6,160076;5,71906;5,768178
TOB2P1;7,76232;7,809298;7,765344;7,910352;7,890225;7,825343;7,73964;7,705338;7,862664;7,696136;7,763894;7,814928;7,770181;7,804632;7,848021;7,577877;7,81553;7,803563;7,919933;7,83298;7,802047;7,85046;7,733674;7,796659;7,819108;7,782307;7,953698;7,811716;7,785131;7,768652;7,953615;7,854209;7,851116;7,763879;7,765465;7,772364;7,771029;7,872513;7,729104;7,794522;7,727667;7,891525;8,066535;8,048556;8,058156;7,906861;7,950688;7,781578;7,808053;7,721969;7,897885;7,832502;7,731881;7,709417;7,630274;7,628656;7,641227;7,769391;7,794727;7,749325;7,860693;7,837029;7,763068;7,832728;7,795557;7,789107;7,768779;7,735577;7,880764;7,750718;7,86102;7,850881;7,823153;7,900106;7,690145;8,094578;7,892709;8,08302;7,943847
ZKSCAN4;6,847154;6,674955;6,953885;6,889677;6,843275;6,948753;6,864398;6,859071;6,845671;6,958113;6,877946;7,029581;6,91864;6,843448;6,859737;6,873316;7,031064;6,918547;6,945476;6,804171;6,930895;6,861939;6,857787;6,994558;6,878096;6,920354;6,899186;6,827379;6,871584;6,84115;6,816478;6,90676;6,793864;6,96112;6,921817;6,878724;6,852719;6,975251;6,840514;6,967922;7,135683;6,867902;6,733193;6,843105;6,908759;6,91529;6,897639;7,015463;6,903966;6,86551;6,914204;7,027697;6,774424;7,043315;6,766813;6,950583;6,889547;6,769578;6,83959;6,861517;6,694762;6,884729;6,945494;7,023523;6,832103;6,802735;6,927199;6,810818;6,915059;6,954821;6,929542;6,883477;6,98215;6,866114;7,006415;6,855555;6,825911;6,812933;6,888211
ZSCAN31;7,748554;7,858561;7,801877;7,558166;7,477211;7,780231;8,088474;7,661288;7,858285;7,983166;8,067413;7,972284;8,086343;7,654307;7,634642;7,774314;7,920212;7,207543;7,468289;7,496962;7,702137;7,404399;7,849611;7,576318;7,984541;8,085117;7,738493;7,846744;7,538413;7,915301;8,200786;7,988135;8,136735;7,984037;7,881184;8,091366;7,804029;7,933142;7,887942;8,136155;7,685751;7,632158;7,368179;7,457174;7,293906;7,515396;7,478606;7,833717;7,789538;7,876855;7,783388;7,276227;7,926482;7,358852;7,428183;7,852715;7,864715;7,828698;8,098561;7,622932;7,054969;6,971477;7,698343;7,48519;7,864365;7,531523;7,802833;7,930381;7,410262;8,000879;7,698119;7,743869;7,671983;7,453473;7,650148;7,170175;7,289751;7,108638;7,26265
ZSCAN12;6,850936;7,189824;7,157806;6,913008;6,945818;6,947413;6,912329;6,921042;7,191923;7,010684;7,224135;7,230268;7,164607;7,245743;7,122062;6,978211;7,199422;6,958382;6,789036;6,830063;6,959044;6,862188;7,134279;6,999137;7,2229;7,213135;6,861657;7,126538;7,102428;6,975343;7,001691;7,133176;7,030507;7,414177;7,103627;7,162909;7,165105;7,11329;7,056118;7,331654;7,274739;7,051944;6,789904;6,754846;6,798926;6,834556;6,91295;7,1681;7,034899;7,144163;6,992163;7,05339;7,021871;7,334774;7,107208;7,044299;7,175063;7,078794;7,10952;6,864358;6,998337;6,915793;7,046612;7,138988;7,187447;7,122307;7,216535;7,212787;7,107221;7,280392;7,241703;7,282877;7,180379;7,125634;7,206867;6,827214;6,817919;6,842423;6,972268
ZSCAN23;6,774375;6,590107;7,014648;6,765928;6,699906;6,671512;6,956048;6,583816;6,968663;6,840613;6,727456;6,782809;7,020089;6,88567;6,645307;6,847696;6,941196;6,739997;6,803705;6,599252;6,873132;6,658951;6,689805;6,99122;6,911582;6,971461;6,777151;7,00185;6,865079;6,922402;6,883459;6,893447;6,823747;6,906796;6,74026;6,797307;6,815639;6,832007;6,869342;7,007587;6,959587;6,585498;6,616506;6,854585;6,63719;6,821123;6,663511;6,83956;7,013743;6,90352;6,842911;6,721278;6,713427;6,692555;6,679688;6,740847;6,876954;6,758687;6,899747;6,661012;6,698202;6,618296;6,678725;6,785787;6,825814;6,646524;6,756773;7,066048;6,638628;6,906562;6,781348;6,85238;6,766519;6,685908;6,714128;6,669536;6,727794;6,598756;6,532805
ZBED9;7,483118;7,525439;7,329029;7,541099;7,463859;7,459435;7,44793;7,320018;7,322564;7,455944;7,526278;7,601408;7,340196;7,449311;7,513017;7,529457;7,43998;7,355191;7,271586;7,396275;7,231874;7,389523;7,438948;7,139431;7,295994;7,367766;7,285338;7,363368;7,184559;7,456084;7,305596;7,292866;7,367576;7,408922;7,280567;7,377068;7,452543;7,209787;7,312977;7,365318;7,278354;7,276988;7,266687;7,065858;7,22288;7,054661;7,304845;7,343614;7,422647;7,367082;7,307317;7,243866;7,381617;7,418254;7,446578;7,482902;7,445576;7,606093;7,317425;7,345505;7,379542;7,192518;7,45554;7,315902;7,333655;7,329494;7,311718;7,448557;7,213044;7,390689;7,322058;7,167775;7,376777;7,078569;7,287525;7,047261;7,098995;7,036723;7,134028
TRIM27;8,77191;8,603434;8,715563;8,725979;8,756239;8,719437;8,843002;8,840903;8,7214;8,825493;8,677913;8,777839;8,770394;8,673005;8,712405;8,600792;8,658424;8,783209;8,725758;8,651535;8,809885;8,698766;8,778831;8,853004;8,850151;8,882803;8,907472;8,810706;8,681541;8,760054;8,756006;8,771692;8,72176;8,62446;8,483883;8,751949;8,707192;8,695516;8,703501;8,794242;8,699836;8,834705;8,707473;8,597012;8,674033;8,701856;8,694039;8,655448;8,859084;8,805565;8,610295;8,623531;8,638217;8,776968;8,682762;8,78528;8,750345;8,705562;8,746692;8,710487;8,669978;8,608288;8,755006;8,767393;8,691063;8,530407;8,773728;8,718629;8,523276;8,785947;8,586616;8,546691;8,783308;8,537355;8,680739;8,485567;8,6314;8,466491;8,542737
UBD;6,030965;6,246754;6,000115;6,124444;6,093628;5,975315;5,893173;6,192043;5,994809;5,959154;6,194109;5,968636;5,973886;6,171685;6,044142;6,076954;5,957228;6,114593;5,95673;6,047987;5,920478;6,288494;6,108176;6,215018;6,01824;6,159833;6,206155;6,090719;6,140953;6,043456;6,136987;5,987914;5,994521;6,068042;6,360297;6,118475;6,157886;6,004044;6,003034;6,139483;6,026234;6,098528;5,91948;6,166944;5,986235;6,237642;6,090211;6,233187;6,245612;6,084881;6,410261;6,141677;6,063277;6,084564;6,075918;6,01283;6,181783;6,102054;6,465833;6,084041;6,295005;6,398159;6,360957;6,196819;6,254834;6,248817;6,221054;6,244824;6,228417;6,187157;6,166766;6,290994;6,096423;6,098245;6,320249;6,381085;6,344709;6,327659;6,110457
GABBR1;11,86258;11,85167;12,07017;12,02947;11,97659;12,04719;11,95925;11,96527;12,07964;12,043;11,89698;11,90701;11,91791;11,9091;11,95599;12,05142;12,0405;12,0057;11,93445;12,0432;12,00878;12,00356;11,88654;11,93031;11,91168;11,83877;11,66246;11,89985;11,80763;11,96432;11,86376;11,73726;11,75399;11,67991;11,77693;11,79423;11,79152;11,88489;11,70257;11,89523;11,95461;11,63122;11,82928;11,73161;11,88519;11,53731;11,85252;11,648;11,73935;11,85742;11,91356;11,82535;11,81257;11,80906;11,97849;11,91908;11,88899;11,73784;11,77934;11,85176;11,85595;11,85569;11,66477;11,63923;11,81857;11,87131;11,66618;11,8529;11,52556;11,77696;11,72712;11,71118;11,75727;11,61538;11,72395;11,60995;11,56015;11,50107;11,57014
ZFP57;6,682425;6,501794;6,381034;6,553863;6,547642;6,375913;6,259761;6,453878;6,419879;6,555452;6,494719;6,417661;6,492889;6,629644;6,620841;6,441877;6,449742;6,382029;6,400642;6,564059;6,472563;6,526473;6,40898;6,54951;6,701451;6,567407;6,591076;6,699956;6,572301;6,526799;6,623787;6,470836;6,563875;6,470899;6,398783;6,503963;6,437433;6,59929;6,465729;6,503545;6,40905;6,443234;6,477427;6,439831;6,44572;6,61905;6,481805;6,561814;6,546429;6,332843;6,465394;6,324661;6,32713;6,469653;6,626643;6,310369;6,313601;6,570654;6,327987;6,528529;6,38511;6,399904;6,415724;6,518301;6,424203;6,443947;6,551322;6,461144;6,665889;6,421677;6,460303;6,368089;6,602861;6,628548;6,28876;6,570243;6,589366;6,51933;6,49384
HCG4;7,844338;7,80344;7,653638;7,552284;7,528452;7,458659;7,886169;7,723913;7,71574;7,604047;7,478921;7,620774;7,363544;7,546912;7,517102;7,742519;7,473582;7,624662;7,732387;7,868868;7,797647;7,775561;7,791738;7,623202;7,555022;7,690371;7,656526;7,82658;7,630342;7,686832;7,540428;7,603085;7,670571;7,716873;7,592398;7,709444;7,514071;7,624901;7,650555;7,497236;7,533169;7,546776;7,795838;7,720613;7,870119;7,77896;7,575611;7,639977;7,840123;7,662284;7,84132;7,559492;7,812391;7,629972;7,694222;7,706958;7,510872;7,663171;7,748074;7,878216;7,870028;7,786261;7,855603;7,718755;7,791546;7,546606;7,733745;7,443285;7,696183;7,640174;7,515733;7,419594;7,725132;7,691671;7,562059;7,844334;7,609115;7,696305;7,564634
POLR1HASP;8,049356;7,929376;8,269609;8,15908;8,156977;8,276328;8,262079;8,11917;8,413237;8,388421;8,346255;8,087148;8,080545;8,133169;8,122922;7,976967;8,299004;8,212005;8,322037;8,083101;8,371783;8,459643;7,966763;8,272537;8,276547;7,973671;8,379562;8,103245;8,05322;8,114644;8,65072;8,05442;7,985117;8,00602;8,048059;8,330524;8,101349;8,307936;8,398253;8,353498;8,127846;8,069987;8,500552;8,467283;8,53436;8,234941;8,32332;8,366383;8,519842;8,405839;8,923501;8,496659;8,450358;8,358586;8,76887;8,553708;8,475559;8,441798;8,928325;8,585026;8,592893;8,802556;8,232978;8,657455;8,253934;8,485482;8,632268;8,65381;8,637164;8,350919;8,325984;8,545287;8,260679;8,388337;8,3287;8,711198;8,551282;8,558852;8,42388
RNF39;7,144077;7,156115;7,045002;7,197063;7,014079;7,266644;7,001993;7,134635;6,992879;6,983995;7,048572;7,072068;7,121029;7,008355;6,989464;6,969205;7,108227;7,167687;7,18358;7,136032;7,094293;7,258727;7,067543;7,178028;7,046899;6,941245;7,157719;7,191032;7,095297;6,961293;7,273166;7,004914;7,161971;7,010952;6,954959;7,02489;7,002192;6,997734;7,028704;6,930423;7,114773;7,084502;7,125496;7,093184;7,110754;7,047457;7,299316;6,92796;7,131638;7,045819;7,049392;6,930437;6,931063;7,000412;7,121587;7,018017;7,009138;7,134264;6,893803;7,05933;6,911859;6,989697;7,045646;7,058719;7,031305;7,026549;6,882198;6,876705;6,974015;6,822508;6,906625;6,773023;7,001774;6,83324;6,927092;7,079335;7,101364;6,863309;7,001172
TRIM31;6,727514;6,684806;6,627722;6,696568;6,730112;6,720679;6,669958;6,899898;6,588186;6,597689;6,528899;6,277798;6,42138;6,588233;6,710629;6,571765;6,476316;6,521156;6,562441;6,541351;6,575424;6,797152;6,707328;6,612376;6,430846;6,652539;6,716414;6,738602;6,660546;6,42367;6,620084;6,537331;6,503696;6,317372;6,591656;6,584013;6,375791;6,587977;6,58738;6,304675;6,29869;6,47034;6,443967;6,457863;6,401403;6,594299;6,488957;6,560246;6,58067;6,654886;6,46664;6,476309;6,573049;6,217244;6,541656;6,469197;6,594501;6,630222;6,469356;6,74936;6,491177;6,696637;6,767772;6,57991;6,423006;6,401821;6,594569;6,489844;6,289852;6,501681;6,297866;6,290874;6,422268;6,47861;6,510246;6,692373;6,642038;6,642587;6,712819
TRIM10;6,306659;6,20489;6,105918;6,168209;6,293273;6,172487;6,072678;6,22978;6,189383;6,313583;6,190077;6,309145;6,17727;6,157852;6,272869;6,411427;6,181645;6,254749;6,22557;6,314949;6,328536;6,393056;6,163254;6,11606;6,153239;6,212187;6,253562;6,265245;6,103402;6,136951;6,262032;6,069045;6,167386;6,06187;6,167227;6,309576;6,216599;6,197794;6,141955;6,11556;6,051119;6,168806;6,286358;6,257659;6,362048;6,288706;6,317901;6,163952;6,113679;6,194727;6,068939;6,196711;6,118539;6,085019;6,088136;6,255572;6,125705;6,218717;6,273782;6,200335;6,272304;6,19899;6,13073;5,989161;6,161163;6,274879;6,031963;6,222811;6,260588;6,066883;6,063485;6,008699;6,257566;6,070569;6,25255;6,218255;6,01562;6,210516;6,133492
TRIM26;8,044751;8,20159;8,036099;8,04759;8,12097;8,071672;7,93088;7,955327;8,12278;8,045562;8,138785;8,022826;8,097246;8,087225;8,067694;8,081561;8,136439;8,047205;7,995932;8,141616;8,078257;8,014441;8,20044;8,148555;8,145628;8,184159;8,056128;8,195655;8,208337;8,007181;8,250386;8,167945;8,076623;8,248956;8,290084;8,231896;8,155841;8,227834;8,07432;8,214913;8,203748;8,137759;8,057628;8,250842;8,214642;8,154221;8,065502;8,133759;8,068573;8,032095;8,225261;8,25414;8,147889;8,226884;8,199606;8,226848;8,204937;8,139635;8,255363;8,003478;8,182392;8,227895;8,10183;8,166486;8,213379;8,127596;8,241543;8,225206;8,281731;8,12429;8,184065;8,224371;8,325688;8,154234;8,268268;8,107557;8,089824;8,177244;8,329665
GNL1;9,026713;9,22923;9,117558;9,220603;9,097543;9,058621;9,021628;9,088102;9,210907;9,144852;9,207833;9,14322;9,100095;9,17806;9,26554;9,310417;9,232479;9,094342;9,054717;9,213156;9,05831;9,112213;9,113728;9,104361;9,016089;9,111495;8,985294;9,192085;9,061926;8,909384;9,043491;8,963684;9,020335;9,091754;9,121157;9,144685;9,22157;9,087707;9,060263;9,156047;9,170513;9,130348;9,004342;8,928499;8,979894;8,969147;8,986005;8,938589;8,999355;9,107737;8,980639;8,987979;9,115233;9,289824;9,288332;9,175696;9,121808;9,155007;9,027433;9,06804;9,115203;9,014177;9,075382;8,927652;9,091043;8,937506;8,971165;9,048885;9,07665;9,138903;9,076358;9,037897;9,193047;8,988184;9,109656;8,927622;8,888633;8,880987;8,966437
PPP1R10;9,58447;9,60998;9,442255;9,532773;9,744582;9,529935;9,736253;9,634261;9,713012;9,517083;9,640152;9,625564;9,512751;9,486027;9,72725;9,539978;9,513246;9,412076;9,642635;9,564951;9,604665;9,752083;9,605933;9,506764;9,458934;9,569327;9,661378;9,432906;9,545378;9,571519;9,700741;9,429081;9,599779;9,462272;9,817592;9,482002;9,540907;9,625379;9,613313;9,467374;9,493807;9,738513;9,593273;9,55208;9,514205;9,603118;9,51949;9,625794;9,588631;9,452349;9,627209;9,594822;9,551036;9,799802;9,632477;9,709875;9,657448;9,7258;9,636695;9,590881;9,759739;9,516751;9,654203;9,590788;9,567578;9,659173;9,585465;9,637404;9,551939;9,589391;9,583644;9,654444;9,502139;9,574677;9,587627;9,663795;9,583951;9,571536;9,489555
PPP1R18;7,716415;7,563586;7,56392;7,620758;7,77816;7,45778;7,623516;7,818383;7,710054;7,604267;7,664049;7,814634;7,428273;7,637448;7,589498;7,420074;7,434506;7,583306;7,888811;7,562642;7,516604;7,788949;7,695818;7,71453;7,694843;7,646172;7,988706;7,814374;7,884627;7,612626;7,69378;7,722624;7,844654;7,824044;7,81665;7,685865;7,78613;7,746101;7,952005;7,650235;7,60247;8,094639;7,922646;7,786159;7,796427;8,040662;7,73581;8,012357;7,671001;7,778165;7,851909;7,731787;7,805516;7,830115;7,60699;7,672888;7,793984;7,710736;7,916747;7,643869;8,095297;7,730324;8,044184;8,026923;7,757497;7,885261;7,967177;7,61314;8,009234;7,816931;7,882393;7,765394;7,683963;7,908751;7,990756;8,207974;8,213237;7,923842;7,965619
NRM;6,873587;6,827377;6,64687;6,811994;6,818271;6,74996;6,645769;6,790364;6,821341;6,661968;6,826442;6,727875;6,638769;6,795081;6,804134;6,773426;6,604557;6,688419;6,929676;6,895832;6,697608;6,755695;6,981471;7,031835;6,82636;6,868621;6,961363;6,946462;6,973105;6,760772;6,911285;6,911003;6,960815;6,986428;6,928285;6,925095;6,828778;7,064199;7,03906;6,916134;6,882376;7,139981;6,963416;7,087326;6,987175;7,04153;6,853711;6,707373;6,77566;6,635535;6,853159;6,871342;6,830681;6,662749;6,864272;6,72445;6,682239;6,897635;6,843871;6,8065;6,699909;6,739771;6,905494;6,931694;6,988108;7,041503;6,955287;6,794404;7,120493;6,850484;6,882748;6,883968;6,850499;6,817782;6,99799;7,077041;7,021869;6,917723;6,887435
MDC1;8,09608;8,173978;8,032156;8,138344;8,201357;8,053579;8,084239;8,038049;8,331942;8,192542;8,229685;8,047356;8,190066;8,25705;8,218589;8,090153;8,225135;8,090534;8,088706;8,125109;8,07315;8,01723;8,075793;8,205716;8,295028;8,234024;8,100239;8,161371;8,194502;8,063057;8,121774;8,278779;8,216848;8,47539;8,316325;8,324339;8,198576;8,418529;8,281771;8,338648;8,348158;8,33444;8,192735;8,179796;8,25629;8,198267;8,204684;8,355362;8,27817;8,166761;8,187168;8,301701;8,296533;8,410541;8,450026;8,310767;8,280072;8,419116;8,383019;8,154873;8,174306;8,04273;8,138444;8,388726;8,179389;8,293268;8,408585;8,340804;8,337616;8,480601;8,401044;8,389537;8,406334;8,398695;8,266876;8,352495;8,125614;8,296298;8,231279
FLOT1;9,959663;9,915612;9,82037;9,883278;9,935879;9,77358;10,01829;10,05031;9,942749;10,01836;10,04088;10,1381;9,968597;9,898306;10,06417;10,01927;9,966495;9,92125;10,0007;10,04405;9,934439;10,07368;9,900127;10,01322;9,78042;9,758569;9,93422;9,941113;9,944916;9,814659;9,952292;9,823935;10,02519;9,968268;9,980362;9,917179;9,931202;10,16725;10,2002;9,92402;9,945885;10,21785;10,02235;9,972605;9,854707;10,07219;9,881477;9,902777;10,05269;9,964693;9,856967;9,757945;10,03154;10,06441;10,03637;10,20553;9,974346;10,20452;10,03308;10,01179;9,95261;9,781858;10,10739;9,958297;10,00732;9,843288;9,969187;10,16181;10,26807;10,08388;10,19432;10,08394;10,00239;9,908675;10,14488;9,852696;10,20571;9,807994;9,94019
IER3;8,662458;8,178099;8,002334;7,993831;8,073259;7,94785;8,042922;8,245899;8,328303;8,164293;8,201077;7,978743;8,271154;8,42225;8,3557;8,261959;8,044468;8,070033;8,476865;8,016565;8,219318;8,299483;8,154609;8,854035;8,206063;8,090929;8,672778;8,299349;8,337222;8,734917;8,042719;8,315696;8,48338;8,626984;9,060032;8,571822;8,394738;8,641464;8,800856;8,269251;8,361506;8,902408;8,450208;8,450989;8,44302;8,740208;8,41094;8,234556;8,382572;8,856603;8,19999;8,876976;9,025004;8,422802;8,409595;8,213666;8,673583;8,421326;8,485507;8,268531;8,566277;8,216198;8,718897;8,678988;8,518219;8,500233;8,453276;8,304714;8,821077;8,415444;8,502814;8,519331;8,440518;8,567611;9,186023;8,636226;8,877415;8,3241;8,593299
SFTA2;7,267896;7,254555;7,086313;7,258232;7,257894;7,046361;7,107239;7,336101;7,131724;7,102597;7,213875;7,010571;7,132903;7,250218;7,266407;7,306641;6,973065;7,00999;7,08051;7,187334;7,118398;7,146737;7,039755;6,892841;6,987931;6,993278;7,043016;7,087918;7,081974;6,993589;6,915348;7,143571;7,026034;7,109582;7,149739;7,135199;7,197706;6,934702;7,028902;6,912308;7,062647;6,980341;7,207258;7,006095;7,14302;7,040258;7,010675;6,98285;6,95749;6,986801;7,179271;6,933232;7,099594;6,9423;7,051614;7,008842;7,192953;7,149914;6,878878;7,109768;7,130722;7,103588;7,103882;7,073905;6,835673;6,869314;6,990549;6,972676;6,939691;6,911329;6,904613;7,000467;6,96826;6,884106;7,118714;7,070051;6,937149;6,952476;7,079717
CDSN;7,842724;7,729299;7,68998;7,730843;7,773501;7,701993;7,704981;7,739463;7,642515;7,674014;7,716024;7,642348;7,634421;7,689804;7,759512;7,786544;7,618222;7,723901;7,837327;7,919672;7,870793;7,795985;7,675596;7,738336;7,659649;7,674913;7,723114;7,707071;7,702829;7,773683;7,805257;7,634742;7,680903;7,459232;7,692242;7,767334;7,725172;7,621062;7,641751;7,499907;7,589295;7,619149;7,823267;7,765951;7,848188;7,857264;7,764086;7,602787;7,718873;7,672704;7,887766;7,772732;7,74366;7,558275;7,633541;7,740918;7,754865;7,690876;7,526867;7,921635;7,828481;7,79773;7,742536;7,687367;7,56696;7,655534;7,706568;7,650058;7,57132;7,534184;7,541338;7,476697;7,735293;7,660914;7,679744;7,790609;7,763688;7,889356;7,767854
PSORS1C2;7,861538;7,81012;7,671589;7,812639;7,801583;7,822942;7,787063;7,796915;7,685802;7,776436;7,77222;7,766599;7,770073;7,738609;7,831217;7,923603;7,664931;7,752539;7,715582;7,960711;7,733919;7,805273;7,835608;7,596177;7,707183;7,727977;7,605447;7,640719;7,723732;7,754662;7,842803;7,703665;7,67179;7,638465;7,544505;7,6882;7,765229;7,634796;7,690584;7,565594;7,634367;7,671951;7,751258;7,596145;7,802007;7,709789;7,714551;7,645896;7,630236;7,60937;7,864905;7,771905;7,847163;7,531454;7,824559;7,663855;7,683023;7,745663;7,612629;7,874871;7,72283;7,813135;7,769471;7,727462;7,581621;7,766486;7,684651;7,686334;7,838993;7,581731;7,644528;7,510352;7,762171;7,72052;7,711285;7,756486;7,622568;7,69647;7,805402
HLA-B;11,15771;11,09934;10,84631;11,05387;10,97632;11,09312;11,13713;11,52079;11,16;11,19364;10,99568;11,22453;10,63812;10,89763;10,83271;10,7797;10,80385;11,23779;11,41155;10,9541;11,00107;11,40234;11,55268;11,36752;11,50666;11,27759;12,07227;11,47901;11,62066;11,32951;11,34348;11,31366;11,56659;11,40869;11,91839;11,63375;11,54991;11,50042;11,80736;11,41185;11,30012;12,15104;11,76612;11,85071;11,81704;12,15803;11,70599;12,19815;11,69739;11,43718;12,16008;11,80495;11,5689;11,32815;11,47093;11,97163;11,37394;11,38;11,9909;11,33458;11,41049;11,71965;11,89089;12,22719;11,68544;11,89972;11,89609;11,60184;12,22659;11,8521;11,51077;11,75065;11,62355;12,02885;11,98933;12,29134;12,28503;11,88779;11,80129
DDX39B;11,17319;11,15441;11,06229;10,99189;11,21743;11,11599;11,05401;11,03608;11,2725;11,14472;11,13027;11,04293;11,17701;11,24303;11,19068;11,04101;11,11347;11,07155;11,08636;11,0375;11,19893;11,07135;11,04403;11,2792;11,17157;11,12324;11,23324;11,25304;11,27958;11,11745;11,15235;11,27904;11,09657;11,34946;11,11585;11,29526;11,17528;11,35915;11,23092;11,26737;11,23352;11,16262;11,30406;11,35981;11,36578;11,08751;11,22718;11,26636;11,11138;11,14736;11,27362;11,312;11,32527;11,13861;11,30615;11,16157;11,26648;11,18878;11,25027;11,11041;11,29898;11,29339;11,13863;11,43452;11,1874;11,42425;11,41216;11,29171;11,3874;11,16948;11,19782;11,30632;11,30839;11,42084;11,14718;11,35201;11,27459;11,36225;11,30601
SNORD117;7,142317;7,320104;7,410504;7,045623;7,257887;7,20841;7,333949;7,306608;7,530656;7,293118;7,548545;7,246541;7,513752;7,620149;7,264159;7,098671;7,20663;7,344557;7,563867;7,045238;7,317573;7,467083;7,505751;7,239567;7,470774;7,627217;7,052343;6,92822;7,310164;7,442848;7,177312;7,385658;7,34977;7,630659;7,733694;7,374163;7,322621;7,660913;7,606044;7,565524;7,575885;7,167849;7,299234;7,389974;7,318779;7,166472;7,243303;7,570403;7,239072;7,265222;7,3578;7,737925;7,609298;7,680437;7,684311;7,367155;7,590062;7,424025;7,337953;7,143461;7,572583;7,530293;7,428052;7,817166;7,301654;7,367239;7,648115;7,46559;7,723846;7,495308;7,606033;7,656373;7,540388;7,792229;7,404933;7,103572;7,28301;7,390461;7,702405
